dt_iso,avg_temp,avg_feels_like,min_temp,max_temp,avg_humidity,avg_wind_speed
2020-11-07,60.9554169972738,59.7795828183492,41.4,77.29,65.6666666666667,6.10541659593582
2020-11-08,61.2449997266134,60.0658332506816,38.88,79.03,63.5416666666667,3.1649999221166
2020-11-09,60.9199996675764,60.2467854363578,40.86,76.95,75.1785714285714,3.65535707984652
2020-11-10,62.6846152085524,62.3284618671124,45.18,76.98,78.1538461538462,5.57384608342097
2020-11-11,65.8510705402919,66.2860713686262,58.28,72.95,88.3214285714286,8.08642857415336
2020-11-12,61.3543751239777,61.1246876716614,46.18,68.23,90.90625,9.07406240701675
2020-11-13,48.3277776506212,44.981666776869,45.72,54.97,90.1388888888889,8.10138893127441
2020-11-14,49.4091668128967,46.2474997838338,40.6,55.98,62.4166666666667,8.16375003258387
2020-11-15,50.1629166603088,48.0662503242493,30.96,66.25,64.5416666666667,8.90166673064232
2020-11-16,53.842799987793,51.0319996643066,42.78,65.21,54.48,15.5335999679565
2020-11-17,45.9862502415975,41.3970832824707,33.31,53.98,47.0416666666667,10.7466666102409
2020-11-18,37.3383334477743,28.5512499809265,31.6,44.49,47.25,15.3316667079926
2020-11-19,37.3550000190735,31.9958334763845,22.14,49.37,52.0416666666667,8.33249992132187
2020-11-20,50.1670831044515,45.9891668955485,38.52,63.95,56.6666666666667,10.9891666173935
2020-11-21,54.572499593099,53.0054162343343,39.43,66.97,60.25,6.394583294789
2020-11-22,51.1658336321513,48.0075003306071,44.62,59.09,62.3333333333333,10.559999982516
2020-11-23,54.4796667734782,53.0040000915527,45.21,60.22,77.6,12.6906667391459
2020-11-24,44.02583360672,39.2308332125346,32.97,50.94,56.1666666666667,9.02749993403753
2020-11-25,47.7858335177104,45.1416664123535,38.34,56.97,61.0416666666667,7.23208328088125
2020-11-26,58.8862968727394,58.1674071417915,49.77,68.97,78.5925925925926,9.66925920380486
2020-11-27,55.5454163551331,54.127499739329,43.61,60.93,70.7916666666667,5.24999999006589
2020-11-28,52.7170829772949,50.7554168701172,44.8,57.97,66.0833333333333,7.88583318392436
2020-11-29,46.9549996058146,44.0249999364217,30.6,57.29,52.125,6.14291663964589
2020-11-30,55.7490321743873,54.9554833442934,39.25,68.23,81.9032258064516,12.5338709277491
2020-12-01,49.2475999450684,44.7564002990723,40.17,61.56,76.72,13.708000164032
2020-12-02,39.4275002479553,29.7599999904633,33.19,45.05,58.625,20.1133333047231
2020-12-03,40.7904165585836,34.2645833492279,28.96,53.49,50.25,11.1004166205724
2020-12-04,45.6437497138977,41.7370832761129,39.18,50.23,68.5416666666667,7.67041670282682
2020-12-05,44.0938465411846,38.1761540632981,40.77,47.48,83.6538461538462,13.146538404318
2020-12-06,40.2745831807454,32.2616664568583,34.29,44.49,53.8333333333333,15.1083331505458
2020-12-07,34.0587499141693,27.071666876475,26.49,40.15,60.6666666666667,8.7137500445048
2020-12-08,34.7808332443237,26.762499888738,27.61,42.31,58.2083333333333,11.5941666563352
2020-12-09,35.6211999511719,27.8108000946045,27.95,41.23,63.48,11.3539999580383
2020-12-10,42.4879167874654,36.4050000508626,33.19,52.03,64.1666666666667,11.4216666022936
2020-12-11,44.0704162915548,41.5070833365122,25.74,58.21,74.125,6.26374996701876
2020-12-12,49.1433332761129,47.7137500445048,32.76,62.96,84.7083333333333,4.63708330194155
2020-12-13,54.2516670227051,52.6158332824707,44.83,64.96,73.3333333333333,10.0000000198682
2020-12-14,42.3851855242694,37.6385183687563,35.28,49.55,76.9259259259259,7.95296292834812
2020-12-15,35.9262501398722,29.0879166126251,27.61,40.68,57.9166666666667,9.71208328008652
2020-12-16,30.5820834636688,20.4370833237966,25.02,37.31,62.75,14.102083325386
2020-12-17,30.3757140295846,19.2646430901119,23.76,37.8,83.7142857142857,17.832143000194
2020-12-18,29.9154165585836,22.0541668732961,21.61,36.95,73.1666666666667,8.65791668494542
2020-12-19,27.9808334509532,22.8970832824707,16.29,35.69,66.6666666666667,4.96666661898295
2020-12-20,33.7531999206543,29.8351998901367,23.23,41.99,76.16,4.52039993286133
2020-12-21,36.795517230856,33.8206895630935,28.9,44.69,88.8965517241379,4.19275863417264
2020-12-22,39.8335480228547,34.2677419724003,33.96,46.98,84.0322580645161,9.23741942836392
2020-12-23,41.0524999300639,36.3533331553141,27,47.95,59.8333333333333,7.87624996900558
2020-12-24,49.3348004150391,46.8095999145508,35.19,62.98,77.84,11.1227999305725
2020-12-25,51.8648276493467,48.5399997316558,31.17,66.43,85.4137931034483,18.5979310726297
2020-12-26,27.6887499491374,15.524166504542,22.17,34.03,55.9583333333333,19.0233333110809
2020-12-27,30.1804167429606,23.7154165903727,21.24,39.94,58.4583333333333,6.96208331982295
2020-12-28,39.4433335463206,34.6170831521352,25.95,51.94,69.2083333333333,7.68083331982295
2020-12-29,39.1779168446859,31.4804165363312,32.77,46,51.75,13.6633333563805
2020-12-30,34.4524997075399,28.9524999459585,24.66,44.94,53.0416666666667,7.24083322286606
2020-12-31,44.9896005249023,39.5404000854492,37.78,50.23,75.92,11.363600025177
2021-01-01,35.5499998972966,29.3792308660654,26.83,43.03,72.5,8.17730770661281
2021-01-02,42.7718179876154,37.6412124055805,34.92,53.98,86,11.1718181407813
2021-01-03,37.927272681034,31.0115151260838,32.58,46.29,84.030303030303,10.5406061085788
2021-01-04,37.9191179836498,31.4938232758466,33.19,43.97,87.7058823529412,9.16999997812159
2021-01-05,40.1066668828328,36.1387502352397,36.18,43.79,76.2083333333333,5.9104166328907
2021-01-06,39.8991669019063,32.2450002829234,36.61,43.48,65.8333333333333,14.1674999992053
2021-01-07,37.9674995740255,30.0737497806549,31.05,45.93,59.875,12.849166671435
2021-01-08,32.7354166507721,27.0674997965495,25.2,39.29,66.0416666666667,6.49791665871938
2021-01-09,34.1033334732056,25.6941665013631,24.84,43.97,49.7083333333333,12.157500008742
2021-01-10,38.2616669336955,31.6399999459585,26.91,46.94,49.7916666666667,10.640000085036
2021-01-11,35.8283331394196,34.5449997584025,22.14,42.94,58.2083333333333,2.18416667977969
2021-01-12,36.3954172134399,32.8666667143504,23.22,46,68.125,4.59124998251597
2021-01-13,38.2516665458679,33.5554168224335,27.18,47.95,62.4583333333333,7.39791667461395
2021-01-14,40.8762502670288,39.0758334795634,28.96,52.03,68.2916666666667,3.32708335916201
2021-01-15,42.9337498346964,39.1429165204366,30.43,55.22,76.3333333333333,8.49249998728434
2021-01-16,45.9423333485921,41.6523329416911,39.96,51.22,84.6333333333333,9.11033335526784
2021-01-17,39.4870835940043,31.0129165649414,32.18,47.17,61.125,15.7041668494542
2021-01-18,41.4283332824707,35.0412499109904,31.95,47.61,60.5416666666667,11.6662500699361
2021-01-19,37.7579167683919,29.9204168319702,28.96,45.19,57.0833333333333,13.3054167429606
2021-01-20,38.0476000976563,30.8768000030518,29.16,42.98,54.84,12.3688000869751
2021-01-21,33.6774997711182,27.4266664981842,23.23,45.21,52.1666666666667,7.94874999920527
2021-01-22,39.8433332443237,33.074166615804,30.24,47.17,55.0416666666667,12.2154167890549
2021-01-23,33.4787500699361,22.7475000222524,27.77,41.27,43.2916666666667,18.2179166873296
2021-01-24,28.6583334604899,18.2866667509079,21.61,36.19,44,13.0254166523616
2021-01-25,32.6174999078115,26.9266666571299,25.61,36.99,42.3333333333333,6.33708334962527
2021-01-26,35.1943591191218,28.6369232764611,31.32,39.22,74.9230769230769,8.53179492094578
2021-01-27,36.4076921022855,29.2599999354436,32.61,40.68,80.5,11.0823076963425
2021-01-28,30.8733336925507,19.3258332808812,25.79,34.93,52.5416666666667,18.3050000270208
2021-01-29,25.0724999109904,12.5624999205271,20.91,29.68,41.2916666666667,22.1912498871485
2021-01-30,25.2329165140788,15.7658332784971,15.62,36.19,49.2916666666667,10.4766666690509
2021-01-31,27.9625000953674,21.0487499634425,19.62,32.95,58.5416666666667,7.36583332220713
2021-02-01,28.2094443639119,15.712499777476,23.04,32.97,89.0833333333333,21.744166665607
2021-02-02,32.0843181610107,21.2561365040866,28.98,36.19,91,16.4681820002469
2021-02-03,32.28074059663,22.3070369296604,27.18,37.96,75.5925925925926,14.611481472298
2021-02-04,34.8037501176198,26.0954166253408,27.54,43.21,58.7083333333333,12.7745832800865
2021-02-05,39.7045830090841,34.5920833746592,27.18,50.29,67.2083333333333,8.76833336551984
2021-02-06,39.5275001525879,32.2537501653036,25.95,47.21,52.5833333333333,13.460833410422
2021-02-07,34.9451429094587,28.987714276995,29.17,41.23,81.7142857142857,7.48257144519261
2021-02-08,27.6803999328613,18.5160000610352,16.77,35.94,53.08,10.5179999923706
2021-02-09,30.5567855153765,24.632499899183,18.95,37.96,74.7142857142857,6.398928633758
2021-02-10,31.8358337084452,25.9558332761129,18.61,37.29,68.5416666666667,6.32000001271566
2021-02-11,30.0791176627664,22.827647040872,26.91,35.69,80.9705882352941,7.88794120620279
2021-02-12,26.9083334604899,18.9062499205271,19.78,31.95,53.5416666666667,8.34458331267039
2021-02-13,28.1650001207987,19.3720832268397,25.29,30.22,51.7083333333333,10.0233332713445
2021-02-14,29.1700001557668,20.9770834445953,24.19,37.27,78.5833333333333,8.80041668812434
2021-02-15,35.1103997802734,28.3556000518799,32.05,37.83,71.64,8.67560007095337
2021-02-16,39.3313513059874,32.1554054569554,31.91,50.95,87.5945945945946,12.4127027279622
2021-02-17,29.8287498950958,19.952083269755,22.17,40.19,47.5,13.360416730245
2021-02-18,27.3473333994548,18.6030000368754,22.5,31.19,72.1,10.1619999647141
